id,request_time,bus_income,left_db_border,right_db_border,timeout
366,"2020-02-16 12:42:13.732243",12:45:58,12:39:00,12:54:00,112
367,"2020-02-16 12:44:17.078237",12:46:32,12:39:00,12:54:00,67
368,"2020-02-16 12:45:35.145958",12:46:57,12:39:00,12:54:00,41
369,"2020-02-16 12:46:28.509652",12:46:27,12:39:00,12:54:00,10
370,"2020-02-16 12:46:46.481137",12:46:27,12:39:00,12:54:00,10
371,"2020-02-16 12:47:04.363965",12:58:03,12:54:00,13:09:00,329
372,"2020-02-16 12:52:42.580960",12:58:48,12:54:00,13:09:00,183
373,"2020-02-16 12:55:55.465103",12:59:24,12:54:00,13:09:00,104
374,"2020-02-16 12:57:48.828863",12:59:24,12:54:00,13:09:00,48
375,"2020-02-16 12:58:46.905145",12:59:24,12:54:00,13:09:00,19
376,"2020-02-16 12:59:14.514912",12:59:24,12:54:00,13:09:00,10
377,"2020-02-16 12:59:32.355156",12:59:24,12:54:00,13:09:00,10
378,"2020-02-16 12:59:50.028819",12:59:24,12:54:00,13:09:00,10
379,"2020-02-16 13:00:08.175266",12:59:24,12:54:00,13:09:00,10
380,"2020-02-16 13:00:26.035497",12:59:24,12:54:00,13:09:00,10
381,"2020-02-16 13:00:43.674761",12:59:24,12:54:00,13:09:00,10
382,"2020-02-16 13:01:02.098115",13:13:47,13:09:00,13:24:00,382
383,"2020-02-16 13:07:34.900875",13:14:27,13:09:00,13:24:00,206
384,"2020-02-16 13:11:12.847184",13:14:51,13:09:00,13:24:00,109
385,"2020-02-16 13:13:11.001477",13:15:01,13:09:00,13:24:00,55
386,"2020-02-16 13:14:13.871399",13:15:40,13:09:00,13:24:00,43
387,"2020-02-16 13:15:07.092137",13:15:19,13:09:00,13:24:00,10
388,"2020-02-16 13:15:24.563688",13:15:19,13:09:00,13:24:00,10
389,"2020-02-16 13:15:42.544907",13:30:09,13:24:00,13:39:00,433
390,"2020-02-16 13:23:05.648144",13:31:11,13:24:00,13:39:00,243
391,"2020-02-16 13:27:18.428462",13:31:48,13:24:00,13:39:00,135
392,"2020-02-16 13:29:41.740898",13:31:48,13:24:00,13:39:00,63
393,"2020-02-16 13:30:54.952681",13:31:59,13:24:00,13:39:00,32
394,"2020-02-16 13:31:38.206131",13:32:45,13:24:00,13:39:00,33
395,"2020-02-16 13:32:21.155924",13:32:13,13:24:00,13:39:00,10
396,"2020-02-16 13:32:39.003038",13:32:13,13:24:00,13:39:00,10
397,"2020-02-16 13:32:57.164678",13:43:23,13:39:00,13:54:00,313
398,"2020-02-16 13:38:20.175191",13:43:41,13:39:00,13:54:00,160
399,"2020-02-16 13:41:08.818615",13:43:54,13:39:00,13:54:00,83
400,"2020-02-16 13:42:42.896817",13:43:48,13:39:00,13:54:00,33
401,"2020-02-16 13:43:25.954956",13:43:33,13:39:00,13:54:00,10
402,"2020-02-16 13:43:43.774142",13:43:33,13:39:00,13:54:00,10
403,"2020-02-16 13:44:01.649021",14:03:20,13:54:00,14:09:00,579
404,"2020-02-16 13:53:50.570044",14:05:36,13:54:00,14:09:00,353
405,"2020-02-16 13:59:54.754157",14:06:43,13:54:00,14:09:00,204
406,"2020-02-16 14:03:27.689238",14:07:14,13:54:00,14:09:00,113
407,"2020-02-16 14:05:31.509141",14:07:14,13:54:00,14:09:00,51
408,"2020-02-16 14:06:44.507742",14:07:43,13:54:00,14:09:00,29
409,"2020-02-16 14:07:29.473963",14:07:18,13:54:00,14:09:00,10
410,"2020-02-16 14:07:52.390484",14:24:14,14:24:00,14:39:00,491
411,"2020-02-16 14:16:15.357036",14:25:01,14:24:00,14:39:00,263
412,"2020-02-16 14:20:48.619019",14:25:42,14:24:00,14:39:00,147
413,"2020-02-16 14:23:26.498537",14:25:57,14:24:00,14:39:00,75
414,"2020-02-16 14:24:49.307493",14:25:38,14:24:00,14:39:00,24
415,"2020-02-16 14:25:22.435224",14:25:55,14:24:00,14:39:00,16
416,"2020-02-16 14:25:50.545768",14:25:55,14:24:00,14:39:00,10
417,"2020-02-16 14:26:08.675903",14:43:37,14:39:00,14:54:00,524
418,"2020-02-16 14:35:01.742939",14:44:53,14:39:00,14:54:00,296
419,"2020-02-16 14:40:10.627070",14:44:27,14:39:00,14:54:00,128
420,"2020-02-16 14:42:29.294726",14:45:09,14:39:00,14:54:00,80
421,"2020-02-16 14:43:57.873621",14:44:45,14:39:00,14:54:00,24
422,"2020-02-16 14:44:31.069792",14:44:57,14:39:00,14:54:00,13
423,"2020-02-16 14:44:53.815280",14:44:59,14:39:00,14:54:00,10
424,"2020-02-16 14:45:11.854460",14:44:56,14:39:00,14:54:00,10
425,"2020-02-16 14:45:29.872168",15:05:50,14:54:00,15:11:00,610
426,"2020-02-16 14:55:48.622861",15:05:11,14:54:00,15:11:00,281
427,"2020-02-16 15:00:41.720447",15:05:22,14:54:00,15:11:00,140
428,"2020-02-16 15:03:10.069350",15:05:32,14:54:00,15:11:00,71
429,"2020-02-16 15:04:32.941721",15:05:15,14:54:00,15:11:00,21
430,"2020-02-16 15:05:05.937974",15:05:25,14:54:00,15:11:00,10
431,"2020-02-16 15:05:23.573159",15:05:22,14:54:00,15:11:00,10
432,"2020-02-16 15:05:41.770680",15:23:08,15:11:00,15:27:00,523
433,"2020-02-16 15:14:35.186767",15:23:56,15:11:00,15:27:00,280
434,"2020-02-16 15:19:23.304431",15:25:54,15:11:00,15:27:00,195
435,"2020-02-16 15:22:46.284291",15:25:10,15:11:00,15:27:00,72
436,"2020-02-16 15:24:09.350944",15:24:41,15:11:00,15:27:00,16
437,"2020-02-16 15:24:37.160268",15:24:39,15:11:00,15:27:00,10
438,"2020-02-16 15:24:54.994093",15:24:39,15:11:00,15:27:00,10
439,"2020-02-16 15:25:13.170584",15:44:52,15:44:00,16:05:00,589
440,"2020-02-16 15:35:12.471891",15:46:47,15:44:00,16:05:00,347
441,"2020-02-16 15:41:10.719558",15:47:40,15:44:00,16:05:00,195
442,"2020-02-16 15:44:34.071778",15:47:56,15:44:00,16:05:00,101
443,"2020-02-16 15:46:27.478476",15:47:46,15:44:00,16:05:00,39
444,"2020-02-16 15:47:16.532259",15:47:50,15:44:00,16:05:00,17
445,"2020-02-16 15:47:44.796201",15:48:52,15:44:00,16:05:00,34
446,"2020-02-16 15:48:27.895845",15:48:34,15:44:00,16:05:00,10
447,"2020-02-16 15:48:46.677090",15:48:34,15:44:00,16:05:00,10
448,"2020-02-16 15:49:10.177756",16:09:30,16:05:00,16:25:00,610
449,"2020-02-16 15:59:29.694462",16:12:06,16:05:00,16:25:00,378
450,"2020-02-16 16:05:59.155363",16:11:47,16:05:00,16:25:00,174
451,"2020-02-16 16:09:04.527190",16:12:07,16:05:00,16:25:00,91
452,"2020-02-16 16:10:46.622565",16:11:58,16:05:00,16:25:00,36
453,"2020-02-16 16:11:34.850187",16:11:33,16:05:00,16:25:00,10
454,"2020-02-16 16:11:52.939968",16:11:33,16:05:00,16:25:00,10
455,"2020-02-16 16:12:11.210192",16:23:30,16:05:00,16:25:00,339
456,"2020-02-16 16:17:59.383975",16:24:23,16:05:00,16:25:00,192
457,"2020-02-16 16:21:23.567019",16:24:26,16:05:00,16:25:00,91
458,"2020-02-16 16:23:06.578114",16:24:13,16:05:00,16:25:00,33
459,"2020-02-16 16:23:49.941276",16:24:29,16:05:00,16:25:00,20
460,"2020-02-16 16:24:17.961313",16:25:14,16:25:00,16:45:00,28
461,"2020-02-16 16:24:55.675428",16:25:04,16:25:00,16:45:00,10
462,"2020-02-16 16:25:13.401619",16:25:03,16:25:00,16:45:00,10
463,"2020-02-16 16:25:31.409455",16:38:28,16:25:00,16:45:00,388
464,"2020-02-16 16:32:09.598444",16:39:54,16:25:00,16:45:00,232
465,"2020-02-16 16:36:12.913726",16:39:38,16:25:00,16:45:00,103
466,"2020-02-16 16:38:07.258990",16:39:31,16:25:00,16:45:00,42
467,"2020-02-16 16:39:00.456342",16:39:47,16:25:00,16:45:00,23
468,"2020-02-16 16:39:33.997660",16:40:02,16:25:00,16:45:00,14
469,"2020-02-16 16:39:56.514387",16:40:01,16:25:00,16:45:00,10
470,"2020-02-16 16:40:14.296329",16:40:01,16:25:00,16:45:00,10
471,"2020-02-16 16:40:31.959277",17:05:22,17:05:00,17:25:00,745
472,"2020-02-16 16:53:05.609966",17:08:14,17:05:00,17:25:00,454
473,"2020-02-16 17:00:49.595472",17:08:30,17:05:00,17:25:00,230
474,"2020-02-16 17:04:47.854770",17:09:50,17:05:00,17:25:00,151
475,"2020-02-16 17:07:31.226037",17:09:52,17:05:00,17:25:00,70
476,"2020-02-16 17:08:49.178933",17:09:46,17:05:00,17:25:00,28
477,"2020-02-16 17:09:26.975389",17:10:02,17:05:00,17:25:00,18
478,"2020-02-16 17:09:54.656315",17:10:02,17:05:00,17:25:00,10
479,"2020-02-16 17:10:12.387712",17:10:03,17:05:00,17:25:00,10
480,"2020-02-16 17:10:30.053020",17:24:52,17:05:00,17:25:00,431
481,"2020-02-16 17:17:48.090252",17:26:00,17:25:00,17:45:00,246
482,"2020-02-16 17:22:01.301509",17:26:50,17:25:00,17:45:00,144
483,"2020-02-16 17:24:34.058343",17:26:47,17:25:00,17:45:00,66
484,"2020-02-16 17:25:52.430198",17:26:40,17:25:00,17:45:00,24
485,"2020-02-16 17:26:25.054767",17:27:26,17:25:00,17:45:00,30
486,"2020-02-16 17:27:02.849693",17:27:03,17:25:00,17:45:00,10
487,"2020-02-16 17:27:20.250672",17:46:25,17:45:00,18:05:00,572
488,"2020-02-16 17:37:03.416752",17:47:30,17:45:00,18:05:00,313
489,"2020-02-16 17:42:26.127253",17:48:17,17:45:00,18:05:00,175
490,"2020-02-16 17:45:29.308076",17:48:56,17:45:00,18:05:00,103
491,"2020-02-16 17:47:22.397542",17:49:01,17:45:00,18:05:00,49
492,"2020-02-16 17:48:20.432192",17:49:16,17:45:00,18:05:00,28
493,"2020-02-16 17:48:58.418866",17:49:35,17:45:00,18:05:00,18
494,"2020-02-16 17:49:26.020539",17:49:10,17:45:00,18:05:00,10
495,"2020-02-16 17:49:44.127542",18:11:11,18:05:00,18:17:00,643
496,"2020-02-16 18:00:37.686307",18:10:56,18:05:00,18:17:00,309
497,"2020-02-16 18:05:55.600781",18:12:09,18:05:00,18:17:00,187
498,"2020-02-16 18:09:14.565159",18:12:48,18:05:00,18:17:00,107
499,"2020-02-16 18:11:13.063293",18:12:52,18:05:00,18:17:00,49
500,"2020-02-16 18:12:11.661833",18:13:04,18:05:00,18:17:00,26
501,"2020-02-16 18:12:49.856191",18:13:59,18:05:00,18:17:00,35
502,"2020-02-16 18:13:32.335403",18:13:27,18:05:00,18:17:00,10
503,"2020-02-16 18:13:50.022369",18:22:50,18:17:00,18:29:00,270
504,"2020-02-16 18:18:27.636264",18:24:25,18:17:00,18:29:00,179
505,"2020-02-16 18:21:36.450910",18:24:28,18:17:00,18:29:00,86
506,"2020-02-16 18:23:14.815459",18:24:43,18:17:00,18:29:00,44
507,"2020-02-16 18:24:08.082282",18:24:50,18:17:00,18:29:00,21
508,"2020-02-16 18:24:41.096857",18:24:40,18:17:00,18:29:00,10
509,"2020-02-16 18:24:58.479462",18:24:41,18:17:00,18:29:00,10
510,"2020-02-16 18:25:16.349634",18:44:47,18:41:00,18:53:00,585
511,"2020-02-16 18:35:09.697538",18:58:49,18:53:00,19:04:00,710
512,"2020-02-16 18:47:08.835417",19:00:01,18:53:00,19:04:00,386
513,"2020-02-16 18:53:47.404464",19:01:54,18:53:00,19:04:00,243
514,"2020-02-16 18:58:00.611849",19:02:51,18:53:00,19:04:00,145
515,"2020-02-16 19:00:33.980244",19:02:47,18:53:00,19:04:00,67
516,"2020-02-16 19:01:52.381166",19:02:42,18:53:00,19:04:00,25
517,"2020-02-16 19:02:24.942655",19:03:44,18:53:00,19:04:00,40
518,"2020-02-16 19:03:12.749489",19:03:26,18:53:00,19:04:00,10
519,"2020-02-16 19:03:30.539411",19:03:26,18:53:00,19:04:00,10
520,"2020-02-16 19:03:48.223079",19:03:25,18:53:00,19:04:00,10
521,"2020-02-16 19:04:06.308759",19:14:00,19:12:00,19:23:00,297
522,"2020-02-16 19:09:14.468447",19:15:12,19:12:00,19:23:00,179
523,"2020-02-16 19:12:22.084539",19:15:03,19:12:00,19:23:00,80
524,"2020-02-16 19:13:49.955960",19:15:01,19:12:00,19:23:00,36
525,"2020-02-16 19:14:37.936200",19:15:18,19:12:00,19:23:00,20
526,"2020-02-16 19:15:06.001999",19:15:09,19:12:00,19:23:00,10
527,"2020-02-16 19:15:23.773678",19:15:09,19:12:00,19:23:00,10
528,"2020-02-16 19:15:41.550065",19:24:25,19:23:00,19:34:00,262
529,"2020-02-16 19:20:14.349564",19:24:25,19:23:00,19:34:00,125
530,"2020-02-16 19:22:26.666163",19:24:25,19:23:00,19:34:00,59
531,"2020-02-16 19:23:34.350639",19:24:25,19:23:00,19:34:00,25
532,"2020-02-16 19:24:07.410064",19:24:25,19:23:00,19:34:00,10
533,"2020-02-16 19:24:24.850246",19:24:25,19:23:00,19:34:00,10
534,"2020-02-16 19:24:42.687712",19:24:25,19:23:00,19:34:00,10
535,"2020-02-16 19:25:00.390747",19:24:25,19:23:00,19:34:00,10
536,"2020-02-16 19:25:18.363761",19:24:25,19:23:00,19:34:00,10
537,"2020-02-16 19:25:36.004410",19:45:24,19:45:00,20:04:00,594
538,"2020-02-16 19:35:39.174263",19:45:43,19:45:00,20:04:00,302
539,"2020-02-16 19:40:51.965235",19:45:53,19:45:00,20:04:00,151
540,"2020-02-16 19:43:35.074670",19:46:17,19:45:00,20:04:00,81
541,"2020-02-16 19:45:07.689636",19:46:38,19:45:00,20:04:00,45
542,"2020-02-16 19:46:00.520383",19:46:54,19:45:00,20:04:00,27
543,"2020-02-16 19:46:38.169413",19:46:36,19:45:00,20:04:00,10
544,"2020-02-16 19:46:55.873038",20:15:48,20:04:00,20:24:00,866
545,"2020-02-16 20:01:30.406201",20:12:37,20:04:00,20:24:00,333
546,"2020-02-16 20:07:14.197839",20:14:33,20:04:00,20:24:00,219
547,"2020-02-16 20:11:02.315375",20:16:01,20:04:00,20:24:00,149
548,"2020-02-16 20:13:40.441029",20:17:33,20:04:00,20:24:00,116
549,"2020-02-16 20:15:48.842433",20:18:01,20:04:00,20:24:00,66
550,"2020-02-16 20:17:07.014223",20:17:04,20:04:00,20:24:00,10
551,"2020-02-16 20:17:24.595412",20:17:04,20:04:00,20:24:00,10
552,"2020-02-16 20:17:42.860240",,,,40
553,"2020-02-16 20:18:30.480130",,,,70
554,"2020-02-16 20:19:48.607084",,,,100
555,"2020-02-16 20:21:37.044834",,,,130
556,"2020-02-16 20:23:55.189920",,,,160
557,"2020-02-16 20:26:43.571766",,,,190
558,"2020-02-16 20:30:01.904445",,,,220
559,"2020-02-16 20:33:50.274909",,,,250
560,"2020-02-16 20:38:08.405795",,,,280
561,"2020-02-16 20:42:56.863892",,,,310
562,"2020-02-16 20:48:15.334363",21:13:43,21:04:00,21:21:00,764
563,"2020-02-16 21:01:09.615840",21:16:53,21:04:00,21:21:00,472
564,"2020-02-16 21:09:13.601921",21:18:30,21:04:00,21:21:00,278
565,"2020-02-16 21:14:02.218712",21:20:20,21:04:00,21:21:00,189
566,"2020-02-16 21:17:20.729211",21:20:11,21:04:00,21:21:00,85
567,"2020-02-16 21:18:54.113236",21:20:19,21:04:00,21:21:00,42
568,"2020-02-16 21:19:47.410848",21:20:35,21:04:00,21:21:00,24
569,"2020-02-16 21:20:19.890724",21:20:46,21:04:00,21:21:00,13
570,"2020-02-16 21:20:42.651243",21:20:35,21:04:00,21:21:00,10
571,"2020-02-16 21:21:00.295445",21:39:51,21:38:00,21:57:00,565
572,"2020-02-16 21:30:33.670537",21:44:26,21:38:00,21:57:00,416
573,"2020-02-16 21:37:41.822065",21:44:06,21:38:00,21:57:00,192
574,"2020-02-16 21:41:04.912592",21:44:31,21:38:00,21:57:00,103
575,"2020-02-16 21:42:57.774480",21:45:03,21:38:00,21:57:00,63
576,"2020-02-16 21:44:10.080180",21:44:29,21:38:00,21:57:00,10
577,"2020-02-16 21:44:27.853250",21:44:33,21:38:00,21:57:00,10
578,"2020-02-16 21:44:45.467242",,,,40
579,"2020-02-16 21:45:33.191203",,,,70
580,"2020-02-16 21:46:51.168747",22:15:20,21:57:00,22:27:00,854
581,"2020-02-16 22:01:14.904507",22:17:31,21:57:00,22:27:00,488
582,"2020-02-16 22:09:33.462326",22:18:57,21:57:00,22:27:00,282
583,"2020-02-16 22:14:26.645229",22:19:08,21:57:00,22:27:00,141
584,"2020-02-16 22:17:00.131859",22:19:17,21:57:00,22:27:00,68
585,"2020-02-16 22:18:18.349925",22:19:03,21:57:00,22:27:00,22
586,"2020-02-16 22:18:51.411135",22:18:44,21:57:00,22:27:00,10
587,"2020-02-16 22:19:08.795226",22:37:32,22:27:00,22:57:00,552
588,"2020-02-16 22:28:31.892807",22:38:13,22:27:00,22:57:00,291
589,"2020-02-16 22:33:34.970866",22:39:52,22:27:00,22:57:00,189
590,"2020-02-16 22:36:53.260543",22:40:41,22:27:00,22:57:00,114
591,"2020-02-16 22:38:56.309286",22:41:33,22:27:00,22:57:00,78
592,"2020-02-16 22:40:24.413681",22:41:08,22:27:00,22:57:00,22
593,"2020-02-16 22:40:57.551028",22:41:10,22:27:00,22:57:00,10
594,"2020-02-16 22:41:15.383084",22:41:10,22:27:00,22:57:00,10
595,"2020-02-16 22:41:32.960510",23:09:09,22:57:00,23:27:00,828
596,"2020-02-16 22:55:32.078486",23:09:48,22:57:00,23:27:00,428
597,"2020-02-16 23:02:51.634026",23:08:01,22:57:00,23:27:00,155
598,"2020-02-16 23:05:35.942633",23:07:49,22:57:00,23:27:00,67
599,"2020-02-16 23:06:53.959548",23:08:17,22:57:00,23:27:00,42
600,"2020-02-16 23:07:47.260464",23:08:36,22:57:00,23:27:00,24
601,"2020-02-16 23:08:20.057252",23:08:22,22:57:00,23:27:00,10
602,"2020-02-16 23:08:37.425246",,,,40
603,"2020-02-16 23:09:25.507922",,,,70
604,"2020-02-16 23:10:43.309874",,,,100
605,"2020-02-16 23:12:30.795633",,,,130
606,"2020-02-16 23:14:48.194416",23:44:14,23:27:00,23:57:00,883
607,"2020-02-16 23:29:41.964654",23:46:39,23:27:00,23:57:00,509
608,"2020-02-16 23:38:20.944183",23:47:58,23:27:00,23:57:00,289
609,"2020-02-16 23:43:20.309844",23:48:20,23:27:00,23:57:00,150
610,"2020-02-16 23:45:58.571750",23:48:37,23:27:00,23:57:00,79
611,"2020-02-16 23:47:26.810601",23:49:02,23:27:00,23:57:00,48
612,"2020-02-16 23:48:25.015445",23:49:04,23:27:00,23:57:00,19
613,"2020-02-16 23:48:53.122006",23:48:54,23:27:00,23:57:00,10
614,"2020-02-16 23:49:11.026394",23:48:55,23:27:00,23:57:00,10
615,"2020-02-16 23:49:28.900842",00:15:39,23:57:00,00:27:00,10
616,"2020-02-16 23:49:46.731912",00:15:39,23:57:00,00:27:00,10
617,"2020-02-16 23:50:04.354036",00:16:26,23:57:00,00:27:00,10
618,"2020-02-16 23:50:22.184352",00:16:41,23:57:00,00:27:00,10
619,"2020-02-16 23:50:39.909024",00:15:52,23:57:00,00:27:00,10
620,"2020-02-16 23:50:57.353012",00:15:36,23:57:00,00:27:00,10
621,"2020-02-16 23:51:14.846023",00:15:36,23:57:00,00:27:00,10
622,"2020-02-16 23:51:32.367233",00:15:42,23:57:00,00:27:00,10
623,"2020-02-16 23:51:49.988661",00:15:23,23:57:00,00:27:00,10
624,"2020-02-16 23:52:07.846469",00:15:26,23:57:00,00:27:00,10
625,"2020-02-16 23:52:25.521213",00:15:27,23:57:00,00:27:00,10
626,"2020-02-16 23:52:43.217142",00:15:27,23:57:00,00:27:00,10
627,"2020-02-16 23:53:00.904622",00:15:29,23:57:00,00:27:00,10
628,"2020-02-16 23:53:18.579120",00:15:29,23:57:00,00:27:00,10
629,"2020-02-16 23:53:36.675902",00:16:03,23:57:00,00:27:00,10
630,"2020-02-16 23:53:53.934077",00:16:03,23:57:00,00:27:00,10
631,"2020-02-16 23:54:11.867329",00:16:00,23:57:00,00:27:00,10
632,"2020-02-16 23:54:29.126878",00:16:00,23:57:00,00:27:00,10
633,"2020-02-16 23:54:47.154790",00:15:30,23:57:00,00:27:00,10
634,"2020-02-16 23:55:04.919346",00:15:36,23:57:00,00:27:00,10
635,"2020-02-16 23:55:22.341262",00:15:36,23:57:00,00:27:00,10
636,"2020-02-16 23:55:39.942170",00:15:46,23:57:00,00:27:00,10
637,"2020-02-16 23:55:57.332802",00:15:31,23:57:00,00:27:00,10
638,"2020-02-16 23:56:14.847137",00:15:31,23:57:00,00:27:00,10
639,"2020-02-16 23:56:32.310182",00:15:31,23:57:00,00:27:00,10
640,"2020-02-16 23:56:49.725615",00:15:41,23:57:00,00:27:00,10
641,"2020-02-16 23:57:07.408668",00:16:05,23:57:00,00:27:00,10
642,"2020-02-16 23:57:25.281898",00:16:05,23:57:00,00:27:00,10
643,"2020-02-16 23:57:42.871623",00:15:59,23:57:00,00:27:00,10
644,"2020-02-16 23:58:00.840289",00:15:59,23:57:00,00:27:00,10
645,"2020-02-16 23:58:18.645080",00:15:42,23:57:00,00:27:00,10
646,"2020-02-16 23:58:36.170011",00:15:45,23:57:00,00:27:00,10
647,"2020-02-16 23:58:53.952601",00:16:03,23:57:00,00:27:00,10
648,"2020-02-16 23:59:11.655312",00:15:52,23:57:00,00:27:00,10
649,"2020-02-16 23:59:29.197473",00:15:45,23:57:00,00:27:00,10
650,"2020-02-16 23:59:46.945775",00:15:39,23:57:00,00:27:00,10
651,"2020-02-17 00:00:04.983288",00:15:39,23:57:00,00:27:00,467
652,"2020-02-17 00:08:03.753242",00:19:38,23:57:00,00:27:00,347
653,"2020-02-17 00:14:02.611292",00:17:39,23:57:00,00:27:00,108
654,"2020-02-17 00:16:01.119832",00:17:39,23:57:00,00:27:00,49
655,"2020-02-17 00:16:59.578750",00:17:39,23:57:00,00:27:00,20
656,"2020-02-17 00:17:27.979585",00:16:30,23:57:00,00:27:00,10
657,"2020-02-17 00:17:46.068024",00:25:51,23:57:00,00:27:00,242
658,"2020-02-17 00:21:59.353175",00:25:59,23:57:00,00:27:00,120
659,"2020-02-17 00:24:07.800818",00:26:03,23:57:00,00:27:00,58
660,"2020-02-17 00:25:16.098834",00:26:18,23:57:00,00:27:00,31
661,"2020-02-17 00:25:59.049837",00:26:26,23:57:00,00:27:00,13
662,"2020-02-17 00:26:21.886284",00:26:29,23:57:00,00:27:00,10
663,"2020-02-17 00:26:39.857097",00:26:31,23:57:00,00:27:00,10
664,"2020-02-17 00:26:57.558700",00:26:31,23:57:00,00:27:00,10
665,"2020-02-17 00:27:15.309771",00:54:02,00:27:00,00:57:00,803
666,"2020-02-17 00:40:50.850978",00:55:33,00:27:00,00:57:00,441
667,"2020-02-17 00:48:24.664871",00:55:51,00:27:00,00:57:00,223
668,"2020-02-17 00:52:18.022773",00:56:30,00:27:00,00:57:00,126
669,"2020-02-17 00:54:36.577402",00:56:39,00:27:00,00:57:00,61
670,"2020-02-17 00:55:51.116553",00:56:57,00:27:00,00:57:00,33
671,"2020-02-17 00:56:34.112523",00:57:04,00:57:00,01:27:00,15
672,"2020-02-17 00:56:56.961719",00:57:01,00:57:00,01:27:00,10
673,"2020-02-17 00:57:14.545711",00:57:01,00:57:00,01:27:00,10
674,"2020-02-17 00:57:32.153833",,,,40
675,"2020-02-17 00:58:20.073405",01:27:18,01:27:00,01:57:00,869
676,"2020-02-17 01:12:58.997181",01:30:50,01:27:00,01:57:00,536
677,"2020-02-17 01:22:03.049837",01:31:04,01:27:00,01:57:00,270
678,"2020-02-17 01:26:41.646844",01:31:11,01:27:00,01:57:00,135
679,"2020-02-17 01:29:05.368449",01:31:25,01:27:00,01:57:00,70
680,"2020-02-17 01:30:23.963636",01:31:54,01:27:00,01:57:00,45
681,"2020-02-17 01:31:17.611614",01:32:14,01:27:00,01:57:00,28
682,"2020-02-17 01:31:55.169126",01:32:10,01:27:00,01:57:00,10
683,"2020-02-17 01:32:13.051579",01:32:14,01:27:00,01:57:00,10
684,"2020-02-17 01:32:30.840634",01:32:15,01:27:00,01:57:00,10
685,"2020-02-17 01:32:48.676785",,,,40
686,"2020-02-17 01:33:36.821041",,,,70
687,"2020-02-17 01:34:54.518385",,,,100
688,"2020-02-17 01:36:42.394935",,,,130
689,"2020-02-17 01:39:00.212790",,,,160
690,"2020-02-17 01:41:48.272023",,,,190
691,"2020-02-17 01:45:06.450348",,,,220
692,"2020-02-17 01:48:53.924591",,,,250
693,"2020-02-17 01:53:12.182548",,,,280
694,"2020-02-17 01:58:00.819755",,,,310
695,"2020-02-17 02:03:19.063312",,,,340
696,"2020-02-17 02:09:08.344679",,,,370
697,"2020-02-17 02:15:26.588140",,,,400
698,"2020-02-17 02:22:15.085604",,,,430
699,"2020-02-17 02:29:33.708240",,,,460
700,"2020-02-17 02:37:22.075456",,,,490
701,"2020-02-17 02:45:40.568872",,,,520
702,"2020-02-17 02:54:29.443643",,,,550
703,"2020-02-17 03:03:47.880196",,,,580
704,"2020-02-17 03:13:36.940165",,,,610
705,"2020-02-17 03:23:55.483948",,,,640
706,"2020-02-17 03:34:44.084652",,,,670
707,"2020-02-17 03:46:02.988931",,,,700
708,"2020-02-17 03:57:52.025476",,,,730
709,"2020-02-17 04:10:10.721532",,,,760
710,"2020-02-17 04:22:59.494410",,,,790
711,"2020-02-17 04:36:18.572014",,,,820
712,"2020-02-17 04:50:07.695201",,,,850
713,"2020-02-17 05:04:26.747822",,,,880
714,"2020-02-17 05:19:15.522746",,,,910
715,"2020-02-17 05:34:34.799145",,,,940
716,"2020-02-17 05:50:24.137645",06:11:19,06:10:00,06:30:00,627
717,"2020-02-17 06:01:03.063507",06:10:56,06:10:00,06:30:00,296
718,"2020-02-17 06:06:11.393161",06:10:18,06:10:00,06:30:00,123
719,"2020-02-17 06:08:24.539502",06:10:19,06:10:00,06:30:00,57
720,"2020-02-17 06:09:32.925734",06:10:22,06:10:00,06:30:00,25
721,"2020-02-17 06:10:05.706350",06:10:32,06:10:00,06:30:00,13
722,"2020-02-17 06:10:28.321809",06:11:18,06:10:00,06:30:00,25
723,"2020-02-17 06:11:01.565342",06:11:00,06:10:00,06:30:00,10
724,"2020-02-17 06:11:18.945320",06:11:00,06:10:00,06:30:00,10
725,"2020-02-17 06:11:36.430065",06:11:00,06:10:00,06:30:00,10
726,"2020-02-17 06:11:54.206167",06:26:34,06:10:00,06:30:00,440
727,"2020-02-17 06:19:22.526656",06:30:16,06:30:00,06:50:00,327
728,"2020-02-17 06:25:00.712499",06:30:35,06:30:00,06:50:00,167
729,"2020-02-17 06:27:59.514749",06:30:24,06:30:00,06:50:00,72
730,"2020-02-17 06:29:23.255326",06:30:29,06:30:00,06:50:00,33
731,"2020-02-17 06:30:07.170206",06:30:43,06:30:00,06:50:00,18
732,"2020-02-17 06:30:34.969282",06:30:43,06:30:00,06:50:00,10
733,"2020-02-17 06:30:52.616741",06:46:48,06:30:00,06:50:00,478
734,"2020-02-17 06:39:00.815578",06:49:25,06:30:00,06:50:00,312
735,"2020-02-17 06:44:24.466654",06:50:09,06:50:00,07:02:00,172
736,"2020-02-17 06:47:27.431322",06:51:05,06:50:00,07:02:00,109
737,"2020-02-17 06:49:25.773908",06:50:45,06:50:00,07:02:00,40
738,"2020-02-17 06:50:13.732330",06:50:24,06:50:00,07:02:00,10
739,"2020-02-17 06:50:31.975630",06:50:22,06:50:00,07:02:00,10
740,"2020-02-17 06:50:49.850576",07:04:49,07:02:00,07:19:00,420
741,"2020-02-17 06:57:57.621087",07:05:03,07:02:00,07:19:00,213
